"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCR29","OUT046",1350.50751988621
"FDX43","OUT019",223.432398282499
"FDB04","OUT010",364.401868084131
"FDR49","OUT027",1378.93015887253
"FDS39","OUT018",1688.00315633203
"FDW58","OUT045",1896.92594378388
"FDG22","OUT019",-33.8710717442173
"FDG31","OUT017",1000.46582734096
"NCV53","OUT027",5833.75088837991
"DRJ37","OUT035",3166.22967560953
"FDV07","OUT035",1903.7402952712
"FDW52","OUT018",2810.59454890629
"FDT15","OUT045",2815.49730200755
"FDD02","OUT018",1962.29256963382
"FDM16","OUT035",1231.75480506059
"NCE55","OUT046",1831.00279079828
"FDB57","OUT018",3192.27598376251
"FDQ04","OUT013",517.045184775756
"FDQ47","OUT019",111.625475092682
"FDY14","OUT019",574.28671059179
"DRK37","OUT017",3515.40894207738
"FDO25","OUT017",3808.74972653
"FDL57","OUT046",4441.53945173162
"NCK29","OUT018",1334.5237548121
"FDK46","OUT027",6142.2668173637
"NCB43","OUT010",434.81068045662
"DRE01","OUT027",5678.93862994567
"FDC46","OUT018",3055.67986720901
"FDQ23","OUT045",1635.42534620262
"FDX38","OUT049",949.781773713553
"FDG60","OUT018",2961.47381800626
"FDW55","OUT017",3390.06216287149
"FDP39","OUT013",786.658929949519
"FDB20","OUT018",1120.16089422242
"FDV21","OUT017",2548.33724177407
"FDZ02","OUT013",1286.61831471609
"FDP19","OUT027",3268.00332641713
"FDA38","OUT035",4379.87972092595
"FDH22","OUT045",1971.8289508255
"DRM11","OUT045",4490.65982519672
"FDO12","OUT027",3908.09322318056
"FDT14","OUT049",2166.3585294041
"FDW34","OUT010",702.575486704192
"FDG04","OUT027",3169.46763622607
"FDW59","OUT018",977.629674933124
"FDR33","OUT018",1486.12442594504
"FDP32","OUT013",1958.81599247983
"FDL13","OUT027",5921.16698194571
"FDD22","OUT013",2158.18469808401
"FDV40","OUT027",1997.11640376724
"NCD55","OUT046",588.813055408916
"FDQ20","OUT010",50.7006496527138
"FDD28","OUT045",598.087744074293
"FDC39","OUT045",3832.32523311031
"NCR17","OUT049",1904.96683552255
"DRO35","OUT018",2096.99491081062
"FDF40","OUT049",3993.24399681926
"FDR31","OUT018",2208.35184121289
"NCQ41","OUT017",3432.76274859611
"FDP38","OUT046",793.121911903251
"NCU54","OUT027",5342.84656487479
"FDG22","OUT018",541.968222041001
"DRK59","OUT013",3430.01523937867
"FDC37","OUT046",2025.78926351739
"NCO42","OUT013",2544.23843647398
"NCT42","OUT017",2887.08730840485
"FDX27","OUT035",1214.06442567216
"FDV40","OUT018",1228.92290029586
"FDT45","OUT027",1997.34775013534
"FDS47","OUT019",229.791901002376
"FDR45","OUT035",3782.970582859
"FDB03","OUT045",4287.23109867502
"FDO49","OUT035",911.907738626981
"FDU60","OUT027",4682.25309851774
"FDB26","OUT018",198.11562345133
"FDB46","OUT017",3906.82629509667
"FDQ37","OUT019",611.219571980546
"FDN03","OUT017",4975.94723080247
"NCX30","OUT045",4248.26747864317
"FDK32","OUT019",466.947940546093
"DRM47","OUT013",2730.64011417698
"NCO02","OUT046",1265.15113209526
"FDP04","OUT013",658.71916949884
"NCO43","OUT049",2176.43554847291
"FDD59","OUT013",1517.33161895495
"FDQ10","OUT017",3415.84684294218
"FDW45","OUT035",2670.38099254418
"NCK30","OUT049",3421.87970759016
"FDU31","OUT018",2254.60650722734
"NCQ17","OUT019",225.371332544803
"FDN01","OUT017",2666.86344257366
"FDZ19","OUT049",2641.6211045721
"DRG37","OUT017",2349.36044577521
"FDE32","OUT045",790.096808179175
"FDO34","OUT049",2682.54662016271
"FDM04","OUT019",99.2938959494886
"FDZ25","OUT049",3534.44605284254
"FDU08","OUT049",1770.12694146241
"NCW30","OUT045",3697.91254840642
"NCM18","OUT013",1161.11184340274
"FDS22","OUT035",1732.20786332094
"NCH18","OUT017",3653.78456981535
"FDC23","OUT013",3715.98718067645
"FDY46","OUT013",3480.95529903414
"NCU06","OUT046",3302.85976358356
"FDX57","OUT045",1791.58154791237
"FDX36","OUT027",5344.51593226636
"FDL16","OUT045",1101.42070296185
"FDT16","OUT010",950.754918675326
"FDN16","OUT018",1455.97078477911
"FDC03","OUT046",2978.48090612362
"DRF60","OUT013",4147.82849314221
"FDS27","OUT027",4497.36513976019
"FDP33","OUT010",1067.48634961286
"FDJ36","OUT018",1944.28358247027
"NCR42","OUT013",851.343509067067
"FDV14","OUT017",1698.14885052768
"NCP42","OUT035",3323.70382814729
"FDB50","OUT027",2435.96530896679
"NCC30","OUT027",3336.63655079136
"FDA23","OUT018",1410.20884980392
"FDW16","OUT017",1353.8586836417
"FDQ52","OUT010",483.492245193016
"FDB58","OUT049",2083.323679023
"NCP29","OUT049",1213.16784619737
"NCM05","OUT045",4666.1151754408
"FDO25","OUT013",3522.29814834295
"NCM54","OUT046",2094.22926902873
"NCL54","OUT046",2952.78914811164
"FDL39","OUT010",729.374780024171
"FDF53","OUT018",2182.74137522076
"NCQ42","OUT035",1660.93860334043
"FDF58","OUT013",750.319260260077
"FDZ04","OUT035",969.24098126475
"FDE26","OUT019",236.27877649627
"FDS60","OUT017",3351.17537931422
"FDV58","OUT017",3474.90564801538
"FDM04","OUT045",988.380119266939
"FDE08","OUT035",2163.36736426434
"NCB43","OUT049",2970.86657220562
"FDU11","OUT010",282.7429213007
"FDF22","OUT019",802.705672550537
"FDE24","OUT013",2565.86670445367
"DRJ49","OUT046",2055.4933219781
"NCQ53","OUT035",4881.68843149454
"NCL41","OUT013",513.222932227131
"FDR22","OUT013",2654.77055910395
"FDH04","OUT035",1352.61868090945
"DRH15","OUT045",618.791421192932
"FDY40","OUT049",1047.28512569649
"NCI17","OUT035",1859.96595570507
"NCC18","OUT013",2159.75579899125
"FDY28","OUT027",4209.86600165699
"FDB45","OUT027",2540.12132208683
"NCL30","OUT018",1888.69865715957
"FDM10","OUT017",3512.40868247099
"FDH22","OUT027",3270.73782454423
"NCZ53","OUT017",2658.69069438389
"NCI18","OUT013",2821.76793044308
"FDH14","OUT027",3082.26265730631
"FDR36","OUT027",1097.26002384165
"FDW01","OUT045",2462.08507644994
"FDK02","OUT027",2351.31436022726
"FDJ02","OUT018",1562.56473749255
"FDU55","OUT013",6033.60540258563
"NCV18","OUT027",2717.07789369004
"FDH14","OUT018",2124.05010848667
"FDZ37","OUT045",1542.52976943598
"FDX49","OUT049",2599.65095606877
"NCD43","OUT046",1883.09574097751
"FDZ07","OUT013",1201.81759056618
"FDK43","OUT035",2751.4612155039
"FDR32","OUT018",3273.75055848808
"FDT39","OUT013",2000.41614886438
"NCV54","OUT017",2164.27283656021
"FDF38","OUT018",162.683087879695
"FDV60","OUT046",2714.9815770318
"FDH44","OUT027",4320.53696217668
"FDS21","OUT046",633.783778410533
"NCL41","OUT045",837.203039902626
"FDM46","OUT017",1707.55955486419
"FDU27","OUT045",886.090376864263
"NCJ54","OUT017",4615.05826247942
"DRG51","OUT018",2562.53508533173
"NCA29","OUT019",683.846887207149
"FDR47","OUT045",3709.60484425311
"NCL19","OUT027",2684.64037794595
"DRG01","OUT049",1313.36822607905
"FDG10","OUT046",666.178147001433
"NCV05","OUT049",2796.47547911921
"NCH18","OUT019",675.552540403673
"FDV14","OUT018",1468.43705471298
"DRJ23","OUT035",2496.81971275528
"DRJ11","OUT046",3014.01241849169
"FDZ03","OUT017",3546.14118151966
"FDI27","OUT010",71.884669884877
"FDJ14","OUT018",954.636731541142
"FDU32","OUT017",2500.68758365257
"FDD47","OUT027",3518.37898682964
"DRF36","OUT035",3171.74005753756
"FDM21","OUT046",3884.00353167935
"FDV10","OUT018",685.912191240668
"FDH60","OUT018",2918.62649150296
"FDX47","OUT010",427.585305517203
"FDT19","OUT019",240.335366672023
"FDO11","OUT045",3817.69298333405
"FDH24","OUT027",4386.800107548
"FDL02","OUT018",1252.81126985328
"FDB02","OUT049",1983.03422653633
"FDA43","OUT046",2942.76332209881
"FDG52","OUT045",1007.60232614392
"DRC12","OUT013",3044.57753357174
"FDY37","OUT018",1819.70340067583
"NCU18","OUT045",1825.27438103818
"FDU09","OUT035",1588.76869038908
"DRJ25","OUT027",1531.16537519953
"DRE12","OUT018",1616.10574236241
"DRL47","OUT017",2410.61619208461
"DRK01","OUT046",2115.60931579295
"FDC22","OUT019",416.570545944578
"FDG44","OUT013",1042.03114993869
"FDW04","OUT035",1796.70359393732
"FDK09","OUT049",3851.51893321849
"NCN43","OUT035",1818.30128432454
"FDG04","OUT049",2790.06423456887
"FDH32","OUT010",214.614088650518
"DRI47","OUT017",2172.29444138594
"DRE15","OUT013",1349.1240884871
"FDY11","OUT035",1216.66878396824
"FDO60","OUT049",1006.18989652528
"FDQ20","OUT018",197.446225608867
"FDO57","OUT027",3099.58350033822
"FDT14","OUT019",279.683199904337
"FDA57","OUT049",1070.28942866322
"DRN35","OUT017",452.319793832219
"FDJ03","OUT046",942.887560297326
"FDX28","OUT017",1494.13036509766
"DRE25","OUT045",1081.66318248183
"FDR09","OUT046",4988.99556583257
"FDB23","OUT035",3299.58454829886
"FDO08","OUT045",2479.17225328114
"FDQ23","OUT049",1771.6649365687
"FDW04","OUT013",1428.97402260985
"DRK13","OUT010",345.532851508749
"NCL17","OUT027",2674.62564682441
"FDY21","OUT035",3302.10636343784
"FDJ38","OUT027",4173.6504751434
"FDA37","OUT019",192.37232021726
"FDV43","OUT013",487.790274317633
"FDL36","OUT046",1497.90788328858
"FDD53","OUT045",731.704061407258
"FDZ19","OUT010",476.559937669124
"FDV21","OUT045",2371.23604628621
"NCL54","OUT018",3004.72137596525
"DRI47","OUT027",3936.5192696192
"DRG03","OUT049",2255.59114925919
"FDG21","OUT013",2619.01089390933
"FDW03","OUT018",1116.19514420612
"NCI55","OUT046",2023.9197405769
"DRC36","OUT019",862.715024240732
"FDH22","OUT017",1813.41767471137
"FDV20","OUT045",2766.26972567586
"NCU41","OUT027",4291.21267297937
"FDN46","OUT027",2753.53724366135
"FDK50","OUT045",2854.12903556514
"NCA05","OUT027",3286.67911563864
"DRH01","OUT018",3082.12848822457
"FDT08","OUT018",2691.05154088799
"FDM08","OUT018",3707.37554912276
"FDZ07","OUT035",1089.04123505331
"FDS22","OUT017",1198.80188199102
"FDV35","OUT027",4054.73005855888
"FDI28","OUT010",203.82587189741
"FDW58","OUT027",2615.82348975163
"FDT52","OUT045",4385.16167189448
"FDY34","OUT046",2207.86519511916
"FDR10","OUT046",2160.45009970602
"FDK57","OUT017",2373.72095355199
"FDR02","OUT027",3322.90167061262
"FDX49","OUT046",3719.20705784086
"FDQ20","OUT046",563.922088791788
"DRK23","OUT045",3308.61384031283
"NCW06","OUT046",3285.3744749418
"FDR31","OUT017",2330.80101561941
"NCE43","OUT013",3649.91912329715
"DRO59","OUT027",2477.60483466473
"FDN09","OUT049",3942.5288478516
"FDR11","OUT046",2388.5772749655
"FDO57","OUT013",2888.87856888175
"NCX18","OUT017",3247.41852480424
"FDB05","OUT018",3329.52369552217
"FDQ08","OUT018",1013.7732693639
"NCG43","OUT035",1753.28718353608
"FDJ56","OUT013",1437.73851849135
"FDA13","OUT010",128.043979319006
"FDO56","OUT017",1741.46520636153
"FDB37","OUT018",3594.74137724081
"FDZ02","OUT018",1354.97884430317
"FDQ24","OUT046",3408.62660035241
"FDM16","OUT013",1333.34399321666
"FDU35","OUT049",1688.40106535675
"FDT35","OUT035",2675.72147368559
"NCX30","OUT049",4436.1043203353
"FDG04","OUT017",2751.28610123724
"FDI12","OUT035",1435.24168166165
"FDE35","OUT035",1568.7973558978
"NCP14","OUT027",2015.73968412522
"NCY53","OUT045",1696.06260777231
"FDP49","OUT017",1033.75460495844
"FDQ04","OUT017",586.491084406385
"FDM39","OUT035",2971.30121773735
"FDO58","OUT019",593.486883381409
"FDC56","OUT017",2865.99516816288
"NCQ54","OUT046",2181.7815215167
"FDV10","OUT027",1533.30788055196
"NCK17","OUT046",607.686107645711
"NCF55","OUT027",1569.9744472264
"FDV33","OUT013",3710.66136940214
"NCH29","OUT019",429.001404352128
"FDA37","OUT027",3040.91113614509
"FDH46","OUT018",1503.49707595958
"FDS25","OUT035",2786.34417330697
"FDH04","OUT027",2742.58672855396
"FDX52","OUT046",2809.57672672604
"NCD42","OUT017",979.810512567419
"FDW47","OUT017",2370.39700511589
"FDL25","OUT027",3122.25555014497
"NCJ06","OUT010",184.268724458412
"FDY09","OUT013",2180.78808066036
"FDS40","OUT046",564.233335790567
"FDH41","OUT017",2473.22673580325
"FDG38","OUT035",1614.29412493411
"FDU03","OUT027",3784.34067102005
"FDV20","OUT046",3403.25280987982
"DRB13","OUT045",1944.73524289987
"NCQ30","OUT013",1748.68575004283
"NCH06","OUT013",3409.46709271454
"FDU50","OUT018",1496.55175839535
"NCO42","OUT019",307.769421558149
"FDW09","OUT018",444.751897418103
"FDH04","OUT013",1803.10433791649
"FDC21","OUT045",1384.33663408623
"FDL21","OUT049",662.462876728277
"FDM46","OUT010",159.232171942001
"FDT22","OUT019",191.745576774449
"FDB28","OUT035",2831.70167190961
"FDI12","OUT018",1933.81943560593
"FDA28","OUT045",2113.13290492833
"FDF59","OUT013",1573.20955672389
"FDM45","OUT027",3407.75840172646
"FDQ56","OUT017",1250.23275885271
"FDR46","OUT049",2800.91246396678
"FDT01","OUT013",2789.38794759248
"FDD16","OUT027",2797.6209005109
"NCU30","OUT010",411.82573948688
"FDM40","OUT010",372.33743898571
"FDI56","OUT035",1671.1308585439
"NCS30","OUT013",1870.01720929303
"FDU08","OUT017",1908.24125781295
"FDX51","OUT027",5007.90905399146
"FDA43","OUT045",2429.7676273649
"FDX59","OUT010",95.1158658781656
"FDC37","OUT018",1260.02026348206
"FDP58","OUT013",3198.34438739189
"NCY42","OUT035",2005.3199079549
"FDF21","OUT018",3128.8696261872
"FDU10","OUT027",1181.57241256161
"DRL47","OUT018",1474.29491705152
"FDA58","OUT018",2984.59832043123
"FDJ22","OUT049",3349.89546141911
"FDK50","OUT046",2176.71314359702
"FDO38","OUT035",1409.65650914303
"DRF60","OUT035",3720.86853754355
"NCZ42","OUT019",1420.04229843094
"FDD35","OUT049",1962.36186633294
"FDL25","OUT045",1384.96406304447
"FDJ16","OUT013",1409.78536572608
"DRK59","OUT049",3963.17720641022
"FDI50","OUT046",3882.0362686043
"NCB19","OUT045",1153.89055306446
"DRI37","OUT035",1195.16048702611
"FDA14","OUT027",3369.69496774705
"FDC08","OUT018",2989.72041979934
"FDS45","OUT046",1318.18558583679
"FDI21","OUT049",831.763771751719
"DRJ47","OUT035",2984.48891165033
"DRE37","OUT027",3642.60418211195
"FDT55","OUT018",2512.87832268454
"NCG42","OUT027",3270.86722751276
"FDA31","OUT049",2972.96406217736
"NCW42","OUT046",3684.24203939504
"FDF50","OUT017",3210.13129213011
"FDK56","OUT049",3196.55676967967
"FDX10","OUT035",671.178178352948
"NCK07","OUT027",3395.04606501896
"FDZ49","OUT017",3424.78521714192
"FDR33","OUT013",1699.36538602223
"FDO44","OUT018",1291.5733030218
"FDA20","OUT046",3202.72692584556
"NCL30","OUT045",1803.88765085211
"FDI05","OUT019",241.799789015111
"FDQ12","OUT018",4166.38715991269
"FDH47","OUT017",1697.00409499489
"FDH34","OUT018",2376.19448621791
"FDF29","OUT046",2140.39196817492
"FDG40","OUT018",571.736087105717
"NCE18","OUT017",4666.92262531088
"FDP21","OUT010",595.16833827222
"FDY50","OUT013",1414.52544302727
"FDB36","OUT049",2301.48080458453
"NCZ29","OUT049",1874.14702784809
"FDU20","OUT018",1845.72697106646
"FDO56","OUT013",1632.43224845137
"FDW31","OUT049",2419.88262263167
"DRH59","OUT013",916.601287445933
"NCB30","OUT017",2447.90714914682
"FDK43","OUT027",3086.36867483166
"FDW43","OUT045",4010.505621249
"NCL19","OUT017",2596.24335731169
"FDJ27","OUT046",1300.77710193431
"FDC45","OUT046",2418.33316267008
"FDY40","OUT035",816.358931488461
"NCM41","OUT035",1344.19868247835
"NCK18","OUT019",764.611359700925
"FDP37","OUT049",2071.8933055934
"FDA27","OUT027",4697.13398195721
"NCX30","OUT035",3535.36127510709
"FDR09","OUT017",5512.34493651454
"FDG08","OUT027",3645.87723173928
"NCU30","OUT013",1790.96908454572
"FDB16","OUT017",1334.33182124431
"FDM16","OUT017",1285.77497080453
"FDC48","OUT013",1527.34998908046
"NCF18","OUT046",2832.13057109064
"FDU46","OUT018",1186.80524096441
"FDH41","OUT018",2843.95482488758
"NCN42","OUT010",469.17292641405
"FDU49","OUT046",2407.18815525926
"FDB20","OUT027",2578.13221432449
"FDG50","OUT019",269.065702728221
"FDW20","OUT045",2039.34696234337
"NCO55","OUT049",2339.10711658203
"FDX48","OUT046",2037.56553252458
"FDU48","OUT046",2509.81929404143
"FDR48","OUT019",186.690286527239
"FDK27","OUT013",1451.73657539067
"FDT35","OUT013",3170.00650881521
"FDN12","OUT049",2057.42046908441
"NCE31","OUT019",107.971098769798
"FDL21","OUT017",721.05676975707
"FDV56","OUT017",1208.2778217601
"FDR16","OUT017",3164.3922591084
"NCP41","OUT049",2171.55393230189
"FDJ27","OUT013",1728.68863144801
"FDA07","OUT017",1573.08197758671
"FDK55","OUT049",1444.94909257848
"FDM33","OUT049",4416.44788368311
"FDY46","OUT046",3430.85632018067
"FDD36","OUT046",1710.54920953113
"FDB12","OUT027",2804.53450985384
"FDF28","OUT019",380.692179221302
"NCE07","OUT019",330.757740936142
"FDW50","OUT027",3929.64848093692
"NCW18","OUT017",4875.09528082898
"NCJ17","OUT019",193.879571411495
"DRZ24","OUT010",274.230251685947
"FDS07","OUT035",2022.08964687033
"NCW05","OUT010",236.391824495353
"FDZ22","OUT018",1609.53065286043
"FDK02","OUT046",1681.21848631836
"FDZ45","OUT027",4387.33064319082
"FDL25","OUT046",1398.90702464306
"FDS08","OUT045",1862.17454519436
"NCZ42","OUT027",6428.27911875251
"FDX57","OUT035",1807.77998118827
"FDF21","OUT046",3445.94815057465
"FDJ56","OUT018",1203.97088114515
"FDX10","OUT013",818.034829888543
"DRG48","OUT035",1991.71578853151
"DRN37","OUT046",2367.75841922726
"NCY41","OUT018",158.081330854986
"FDN28","OUT045",1413.74812177693
"FDE34","OUT045",2613.6686366645
"FDR10","OUT045",2865.04662088284
"FDC32","OUT017",1327.12975444458
"DRG13","OUT046",2490.42524856182
"FDP59","OUT049",786.504194053655
"NCT53","OUT010",528.341435794671
"FDL57","OUT027",4181.67598473389
"FDN32","OUT010",470.068051224529
"FDK09","OUT018",3036.82717997223
"FDA52","OUT010",282.029379661333
"FDC57","OUT049",2944.0221743504
"FDI09","OUT035",3113.19292982972
"NCB07","OUT046",2629.32637829834
"FDP26","OUT035",2435.49294567497
"FDP40","OUT027",2866.51500677152
"FDL15","OUT013",2713.05589568192
"FDV07","OUT046",1618.79563284368
"FDS03","OUT017",1037.39144004863
"FDE50","OUT049",3836.77941906417
"FDQ15","OUT017",985.012819815188
"FDQ33","OUT010",451.737527735429
"FDT22","OUT013",955.947478359651
"DRO35","OUT035",1624.13767419638
"FDJ41","OUT049",4070.03506604285
"FDQ27","OUT035",2126.13206046853
"FDC26","OUT017",2047.95314676086
"NCF43","OUT027",3120.33378613564
"NCR50","OUT035",2628.79316352224
"FDE39","OUT018",1815.19044864179
"FDN49","OUT027",1388.1108931708
"DRG11","OUT035",1222.44088113447
"NCA18","OUT049",1485.70083561472
"FDM36","OUT018",3626.4934329995
"FDW32","OUT017",1570.80717692221
"NCQ18","OUT010",191.585218565551
"FDX14","OUT027",2310.82767517934
"FDD46","OUT017",2186.00496276637
"FDI34","OUT019",790.63783358565
"NCJ17","OUT035",1307.00733793473
"FDB52","OUT035",3519.00895594958
"FDV55","OUT018",2109.9305415434
"FDC57","OUT046",3742.54140894745
"FDB29","OUT046",2133.89254289494
"NCO43","OUT035",1743.90686675233
"FDG44","OUT045",999.928534175007
"FDJ34","OUT045",1266.43392034149
"FDH40","OUT049",1558.14245719886
"NCD07","OUT027",2930.4440728597
"FDB41","OUT017",1174.297572434
"FDH47","OUT018",1415.28237538907
"DRK37","OUT035",3524.41100847531
"FDM25","OUT019",754.990302550748
"NCX06","OUT045",2840.34491481946
"NCS05","OUT017",1765.39053913578
"FDS39","OUT045",1952.26375101144
"FDC47","OUT027",5301.47218487061
"FDG20","OUT013",3076.96452033608
"DRL23","OUT017",2331.05104136822
"FDY33","OUT013",2977.05880627068
"NCH18","OUT045",3158.57566225116
"FDX47","OUT035",1763.10282430579
"NCB06","OUT045",2517.72359459701
"FDP36","OUT049",1501.88034969563
"FDW44","OUT018",3153.2438199107
"NCU41","OUT018",2783.64084778717
"NCS17","OUT046",1621.37607911128
"FDD46","OUT035",2966.42979919113
"FDE45","OUT017",2521.50712523658
"FDI09","OUT017",3352.15874438005
"NCJ54","OUT010",417.828234907491
"NCA29","OUT018",3108.19307096128
